"","as.numeric(DOY)","meanSR1","meanSR2","meanSR3","meanSR4","meanST1","meanST2","meanST3","meanST4","meanSM1","meanSM2","meanSM3","meanSM4"
"1",1,0.138181818181818,0.14,0.18,0.0866666666666667,7.4766,8.13492,7.9658,7.90850666668,NA,0.088916006,0.07096935,0.075148566
"2",2,0.153636363636364,0.167272727272727,0.193333333333333,0.21,5.773125,5.71354166666667,5.86283333333333,5.78316666658333,NA,NA,NA,NA
"3",3,0.265333333333333,0.248666666666667,0.280526315789474,0.227142857142857,6.88782608695652,6.8194347826087,6.78430434782609,6.83052173891304,NA,NA,NA,NA
"4",4,0.325833333333333,0.327916666666667,0.382083333333333,0.3,8.68458333333333,8.52420833333333,8.28091666666667,8.49656944475,NA,NA,NA,NA
"5",5,0.339583333333333,0.352083333333333,0.389166666666667,0.319,8.13316666666667,8.039,7.72170833333333,7.96462500004167,NA,NA,NA,NA
"6",6,0.316666666666667,0.344166666666667,0.3725,0.293333333333333,8.12229166666667,7.93475,7.459375,7.83880555545833,NA,NA,NA,NA
"7",7,0.270833333333333,0.304166666666667,0.32625,0.344444444444444,7.305625,7.16908333333333,6.7365,7.070402777875,NA,NA,NA,NA
"8",8,0.33875,0.3675,0.39,0.347333333333333,9.52504166666667,9.01954166666667,8.621875,9.05548611133333,NA,NA,NA,NA
"9",9,0.386666666666667,0.389583333333333,0.442916666666667,0.27,10.765,10.3759583333333,9.96254166666667,10.3678333331667,NA,NA,NA,NA
"10",10,0.360833333333333,0.360833333333333,0.398333333333333,0.368,9.9105,9.43795833333333,9.086125,9.47819444458333,NA,NA,NA,NA
"11",11,0.341666666666667,0.349166666666667,0.370833333333333,0.395,9.30925,8.75945833333333,8.32516666666667,8.79795833320833,NA,NA,NA,NA
"12",12,0.326666666666667,0.316666666666667,0.347916666666667,0.359,8.97645833333333,8.5505,8.11525,8.5474027775,NA,NA,NA,NA
"13",13,0.325416666666667,0.3,0.347083333333333,0.244375,9.01354166666667,8.67858333333333,8.26483333333333,8.65231944429167,NA,NA,NA,NA
"14",14,0.370952380952381,0.333333333333333,0.401363636363636,0.205,10.6565416666667,10.1552916666667,9.783125,10.19831944425,NA,NA,NA,NA
"15",15,NA,0.1,0.137,NA,7.818,8.064625,7.99833333333333,7.96031944441667,NA,NA,NA,NA
"16",16,0.114,0.141428571428571,0.188461538461538,0.13,7.63720833333333,7.49120833333333,7.60041666666667,7.57627777745833,NA,NA,NA,NA
"17",17,0.192307692307692,0.213076923076923,0.236666666666667,0.215,7.26483333333333,7.13783333333333,7.079625,7.160763888875,NA,NA,NA,NA
"18",18,0.1975,0.1825,0.204736842105263,0.214,5.951,6.397,6.16985,6.17261666665,NA,NA,NA,NA
"19",19,0.239166666666667,0.229583333333333,0.275416666666667,0.2425,6.12804166666667,6.35979166666667,6.23470833333333,6.24084722220833,NA,NA,NA,NA
"20",20,0.246842105263158,0.255652173913043,0.275,0.228571428571429,6.23141666666667,6.23675,6.2785,6.248888888875,NA,NA,NA,NA
"21",21,0.105,0.1,0.11375,NA,5.67766666666667,6.04620833333333,5.80666666666667,5.84351388883333,NA,NA,NA,NA
"22",22,0.201538461538462,0.1925,0.237142857142857,0.28,5.42104166666667,5.21966666666667,5.11025,5.25031944454167,NA,NA,NA,NA
"23",23,0.274347826086957,0.279047619047619,0.324090909090909,0.270833333333333,7.25029166666667,6.796375,6.66770833333333,6.90479166658333,NA,NA,NA,NA
"24",24,0.217916666666667,0.261666666666667,0.23304347826087,0.22,6.92808333333333,6.862125,6.38804166666667,6.72608333333333,NA,NA,NA,NA
"25",25,0.228666666666667,0.214166666666667,0.22875,0.297142857142857,4.72233333333333,4.4845,4.14741666666667,4.45141666670833,NA,NA,NA,NA
"26",26,0.229285714285714,0.211739130434783,0.213478260869565,0.3425,4.36641666666667,3.90433333333333,3.66175,3.97750000004167,NA,NA,NA,NA
"27",27,0.201333333333333,0.19875,0.225263157894737,0.3425,4.29070833333333,3.66041666666667,3.39170833333333,3.78094444445833,NA,NA,NA,NA
"28",28,0.235714285714286,0.208260869565217,0.255,0.276666666666667,4.56125,3.85354166666667,3.61429166666667,4.00969444454167,NA,NA,NA,NA
"29",29,0.25,0.22625,0.267368421052632,0.355555555555556,5.68654166666667,5.14241666666667,4.63133333333333,5.1534305555,NA,NA,NA,NA
"30",30,0.262222222222222,0.243333333333333,0.287142857142857,0.41375,6.53654166666667,5.85245833333333,5.42445833333333,5.93781944433333,NA,NA,NA,NA
"31",31,0.272608695652174,0.28,0.314545454545455,0.445555555555556,7.921375,7.106375,6.56408333333333,7.19727777795833,NA,NA,NA,NA
"32",32,0.271666666666667,0.29125,0.315454545454545,0.412727272727273,8.52570833333333,7.65254166666667,7.13025,7.76949999975,NA,NA,NA,NA
"33",33,0.288235294117647,0.298823529411765,0.334117647058824,0.402857142857143,8.64317647058824,7.45694117647059,7.24229411764706,7.78080392141176,NA,NA,NA,NA
"34",34,0.392666666666667,0.38,0.447333333333333,0.417272727272727,12.183,10.5030666666667,10.3715333333333,11.0191999992667,NA,NA,NA,NA
"35",35,0.3325,0.34875,0.367083333333333,0.202222222222222,10.2629583333333,9.29533333333333,8.87283333333333,9.47704166708333,NA,NA,NA,NA
"36",36,0.364166666666667,0.366666666666667,0.392916666666667,0.3725,11.1915833333333,10.0755833333333,9.64166666666667,10.3029444441667,NA,NA,NA,NA
"37",37,0.35625,0.35,0.37125,0.236666666666667,10.9468333333333,10.302625,9.820625,10.3566944442083,NA,NA,NA,NA
"38",38,0.3725,0.353333333333333,0.3925,0.320714285714286,11.1141666666667,10.0222916666667,9.70541666666667,10.2806249999167,NA,NA,NA,NA
"39",39,0.404782608695652,0.389130434782609,0.418260869565217,0.33875,12.1054347826087,10.8282608695652,10.5346956521739,11.1561304349565,NA,NA,NA,NA
"40",40,0.456666666666667,0.437916666666667,0.4775,0.361904761904762,13.43275,12.20525,11.8367916666667,12.4915972214583,NA,NA,NA,NA
"41",41,0.52,0.495,0.54,0.365833333333333,14.8495,13.3706666666667,13.0622916666667,13.7608194443333,NA,NA,NA,NA
"42",42,0.554583333333333,0.4925,0.56125,0.349166666666667,15.04975,13.5950416666667,13.2527916666667,13.96586111125,NA,NA,NA,NA
"43",43,0.492916666666667,0.440833333333333,0.487916666666667,0.283333333333333,13.0952083333333,12.6037083333333,12.193875,12.6309305554167,NA,NA,NA,NA
"44",44,0.425416666666667,0.39125,0.467083333333333,0.280869565217391,11.5492916666667,11.3600833333333,11.072375,11.327250000375,NA,NA,NA,NA
"45",45,0.331304347826087,0.277083333333333,0.360833333333333,0.230869565217391,10.2120416666667,10.177375,9.99520833333333,10.1282083335417,NA,NA,NA,NA
"46",46,0.373333333333333,0.34625,0.396666666666667,0.435714285714286,9.438875,9.437375,8.87116666666667,9.24913888879167,NA,NA,NA,NA
"47",47,0.414166666666667,0.376666666666667,0.4175,0.496153846153846,10.1135833333333,9.32008333333333,9.156375,9.530013889,NA,NA,NA,NA
"48",48,0.432083333333333,0.3925,0.44625,0.3115,11.5902916666667,10.827625,10.5465416666667,10.9881527780417,NA,NA,NA,NA
"49",49,0.412916666666667,0.372916666666667,0.394166666666667,0.263888888888889,10.6264166666667,10.6507083333333,10.1460416666667,10.4743888884167,NA,NA,NA,NA
"50",50,0.305,0.2925,0.34625,0.25,9.100625,9.11625,8.99883333333333,9.07190277791667,NA,NA,NA,NA
"51",51,0.449166666666667,0.409583333333333,0.495,0.372,12.3446666666667,11.257625,11.0036666666667,11.5353194447083,NA,NA,NA,NA
"52",52,0.51125,0.46125,0.535833333333333,0.50125,13.1912083333333,11.7180833333333,11.6080833333333,12.1724583330833,NA,NA,NA,NA
"53",53,0.567272727272727,0.474090909090909,0.535909090909091,0.398235294117647,13.9743181818182,12.8600909090909,12.5581363636364,13.1308484847273,NA,NA,NA,NA
"54",54,0.542173913043478,0.444347826086956,0.521739130434783,0.341764705882353,13.8350434782609,12.6439565217391,11.9250434782609,12.8013478262174,NA,NA,NA,NA
"55",55,0.455833333333333,0.36375,0.428333333333333,0.433333333333333,12.0529166666667,10.665875,10.6125833333333,11.1104583327917,NA,NA,NA,NA
"56",56,0.451666666666667,0.354166666666667,0.426666666666667,0.438333333333333,NA,NA,NA,NA,NA,NA,NA,NA
"57",57,0.418666666666667,0.326,0.411333333333333,0.28,NA,NA,NA,NA,NA,NA,NA,NA
"58",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",74,1.03428571428571,0.818571428571429,0.902857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",75,1.03458333333333,0.7675,0.982916666666667,NA,22.3737083333333,20.1008333333333,20.27775,20.91743055625,NA,NA,NA,NA
"74",76,1.01045454545455,0.789545454545455,0.935909090909091,NA,22.2385,20.4026363636364,20.1154090909091,20.918848485,0.0753043043636364,0.0417204807272727,0.0339591733636364,NA
"75",77,1.06458333333333,0.809583333333333,1.03916666666667,NA,23.0154583333333,20.8854583333333,21.1602083333333,21.68704166625,0.0752038274166667,0.0416654268333333,0.0351916463333333,NA
"76",78,1.12,0.835416666666667,1.07041666666667,NA,23.8996666666667,21.4242083333333,21.9132083333333,22.41236111125,0.07502982425,0.04163558025,0.0379838208333333,NA
"77",79,1.11208333333333,0.849583333333333,1.0825,NA,24.1366666666667,21.8770833333333,22.262125,22.7586249991667,0.07428453275,0.04109575125,0.0379857571666667,NA
"78",80,1.10291666666667,0.829166666666667,1.04125,NA,23.8285,21.6462916666667,21.9475,22.47409722125,0.0738995886666667,0.04085103875,0.0377376168333333,NA
"79",81,1.1025,0.815833333333333,1.04666666666667,NA,23.242375,21.166625,21.6582083333333,22.0224027770833,0.0726845233333333,0.0396113933333333,0.0379523780833333,NA
"80",82,1.02083333333333,0.746666666666667,0.95625,NA,19.67075,18.7883333333333,18.514,18.9910277783333,0.069266325,0.0372583968333333,0.0355317599166667,NA
"81",83,0.87125,0.6275,0.825,NA,19.6764166666667,18.034875,17.952625,18.5546388879167,0.06990928125,0.0374834843333333,0.03576522075,NA
"82",84,0.946666666666667,0.656666666666667,0.874166666666667,NA,20.5785416666667,19.163375,19.0432083333333,19.59504166625,0.07009110825,0.0379073548333333,0.03546099825,NA
"83",85,0.930833333333333,0.6825,0.922916666666667,NA,21.824625,20.06675,20.0450416666667,20.6454722220833,0.0707585041666667,0.0379700571666667,0.0345196093333333,NA
"84",86,0.919565217391304,0.665217391304348,0.901304347826087,NA,21.0604347826087,19.5709565217391,19.9340869565217,20.1884927543478,0.0696673799130435,0.0370494673043478,0.0335353609565217,NA
"85",87,1.02875,0.795,1.02708333333333,NA,18.7829583333333,17.7954583333333,17.5665416666667,18.04831944625,0.0699000278333333,0.0390045706666667,0.0346153244166667,NA
"86",88,0.857916666666667,0.652916666666667,0.837083333333333,NA,19.5992916666667,17.7842916666667,17.7921666666667,18.3919166670833,0.0754721754166667,0.0439402826666667,0.0387010546666667,NA
"87",89,0.924166666666667,0.667083333333333,0.85375,NA,21.0864166666667,19.3967916666667,19.483375,19.98886111125,0.0755164921666667,0.0434058701666667,0.0414836521666667,NA
"88",90,0.875416666666667,0.607916666666667,0.7675,NA,18.3348333333333,17.8589583333333,17.3797083333333,17.8578333341667,0.0704356963333333,0.0383514783333333,0.0372938430833333,NA
"89",91,0.699166666666667,0.527083333333333,0.696666666666667,NA,18.1678333333333,16.9975416666667,17.2772083333333,17.4808611108333,0.0694289456666667,0.0371572390833333,0.0357362376666667,NA
"90",92,0.725416666666667,0.547916666666667,0.703333333333333,NA,19.949375,18.2825,18.4464583333333,18.8927777779167,0.0711009893333333,0.0381158360833333,0.0357883163333333,NA
"91",93,0.8175,0.580833333333333,0.749583333333333,NA,21.0635833333333,19.6239583333333,19.8052083333333,20.1642500008333,0.0707285529166667,0.0381474881666667,0.0364277854166667,NA
"92",94,0.78625,0.555,0.744166666666667,NA,21.0808333333333,19.6395,19.4588333333333,20.0597222225,0.0691034854166667,0.036756909,0.0337578755833333,NA
"93",95,0.689583333333333,0.565,0.667916666666667,NA,21.1631666666667,20.33325823,19.5102916666667,20.3263163579167,0.0687461899166667,0.0366871155,0.0333567081666667,NA
"94",96,0.705,0.580833333333333,0.679583333333333,NA,21.1925,20.6906054525,19.9340833333333,20.9452330241667,0.06852712075,0.0362158763333333,0.0330876179166667,NA
"95",97,0.785833333333333,0.614166666666667,0.757916666666667,NA,23.4029166666667,22.9232139916667,22.08,23.28672530875,0.0697664853333333,0.0372960053333333,0.03326282475,NA
"96",98,0.899583333333333,0.6325,0.78375,NA,23.7205,23.34795216125,22.5436666666667,23.7796898145833,0.0689509031666667,0.03611160475,0.0325911540833333,NA
"97",99,0.753333333333333,0.55875,0.708333333333333,NA,21.8037916666667,21.6424537029167,20.8703333333333,22.2532361095833,0.0668048205,0.0323817046666667,0.03131611475,NA
"98",100,0.716666666666667,0.542916666666667,0.67,NA,22.6820416666667,22.39034619375,21.5097083333333,22.9792885795833,0.067720949,0.0343728003333333,0.0310960678333333,NA
"99",101,0.726086956521739,0.561304347826087,0.670434782608696,NA,23.2558695652174,22.8800950078261,21.8928695652174,23.4915458934783,0.0677675626956522,0.0365957271304348,0.0303736610434783,NA
"100",102,0.77625,0.589166666666667,0.745416666666667,NA,25.1285416666667,24.73336574125,23.7381666666667,25.33338889,0.0688293973333333,0.03750569025,0.0308501778333333,NA
"101",103,0.809565217391304,0.613913043478261,0.728260869565217,0.495,25.4517826086957,25.118676866087,24.1243913043478,25.7798566826087,0.0677682726086957,0.0370694440869565,0.0289686916521739,NA
"102",104,0.841666666666667,0.605833333333333,0.739583333333333,0.542916666666667,26.0177083333333,25.80371605,24.95575,26.437689815,0.0672907034166667,0.0370846195833333,0.0281298805833333,NA
"103",105,0.816666666666667,0.58875,0.745652173913044,0.562916666666667,26.2610416666667,25.72679166625,24.960625,25.9587083333333,0.0674281613333333,0.037052732,0.02726889925,NA
"104",106,0.7875,0.577916666666667,0.695833333333333,0.551666666666667,26.298625,25.7865277775,25.0030833333333,26.057875,0.0671682555833333,0.036629254,0.02653146475,NA
"105",107,0.791304347826087,0.579565217391304,0.745454545454545,0.537391304347826,26.9207826086957,26.318652173913,25.4082173913043,26.6269565217391,0.0676384804347826,0.0366234310434783,0.0260213154782609,NA
"106",108,0.864583333333333,0.6,0.774583333333333,0.5925,27.9028333333333,27.1688333329167,26.3277083333333,27.2759583333333,0.0679491503333333,0.0371697895,0.0262846065833333,NA
"107",109,0.881666666666667,0.6,0.787083333333333,0.577083333333333,28.6250416666667,27.7710277779167,26.9248333333333,27.7632083333333,0.0682142370833333,0.0374460755833333,0.0259774795833333,NA
"108",110,0.847916666666667,0.58125,0.767916666666667,0.5325,28.5029583333333,27.5843472225,26.7763333333333,27.47375,0.0677753303333333,0.0369605494166667,0.0252702318333333,NA
"109",111,0.843333333333333,0.57125,0.750416666666667,0.523333333333333,28.3417083333333,27.4689444441667,26.6800416666667,27.3850833333333,0.0671601439166667,0.0362902655833333,0.0242208556666667,NA
"110",112,0.824583333333333,0.579166666666667,0.736666666666667,0.531666666666667,29.1022916666667,28.3941111108333,27.4765,28.6035416666667,0.0671290151666667,0.0365027503333333,0.0243122794166667,NA
"111",113,0.835833333333333,0.574166666666667,0.698333333333333,0.5175,28.8425416666667,28.4093333329167,27.5438333333333,28.841625,0.0665556596666667,0.0364158795833333,0.0237948918333333,NA
"112",114,0.914583333333333,0.538333333333333,0.715833333333333,0.46125,28.1038333333333,27.6545694441667,27.4555416666667,27.4043333333333,0.0656179698333333,0.0356872894166667,0.0231145338333333,NA
"113",115,1.05333333333333,0.523333333333333,0.7325,0.42375,26.4694166666667,26.0240694454167,26.21125,25.3915416666667,0.064463435,0.0350588365,0.0219506121666667,NA
"114",116,0.800434782608696,0.494782608695652,0.68,0.434761904761905,26.6154347826087,25.6885652178261,25.4604347826087,24.9898260869565,0.0652015755652174,0.0348501640869565,0.0217161591304348,NA
"115",117,0.902083333333333,0.515,0.66375,0.425416666666667,27.5230833333333,26.7804305554167,26.7357916666667,26.0824166666667,0.0660050334166667,0.0358420435,0.0224373681666667,NA
"116",118,0.94,0.498333333333333,0.651666666666667,0.37625,25.9478333333333,25.3397222220833,25.671125,24.4002083333333,0.053880389,0.0417099860833333,0.0219215505833333,NA
"117",119,0.696666666666667,0.426666666666667,0.605,0.428235294117647,26.1901666666667,24.62443055625,24.721,22.962125,0.0402985189166667,0.0513505659166667,0.0206165765833333,0.05747253375
"118",120,0.620833333333333,0.42375,0.5775,0.484705882352941,26.24175,24.8051666666667,24.6002916666667,23.5391666666667,0.04004875625,0.051308578,0.0198355056666667,0.0574262806666667
"119",121,0.64,0.43625,0.58,0.522941176470588,27.819875,26.4048333333333,26.3590833333333,25.8027916666667,0.0407133095833333,0.0523199078333333,0.0207606546666667,0.0589027266666667
"120",122,0.646666666666667,0.44875,0.580416666666667,0.518333333333333,28.0553333333333,26.6942916666667,26.5110416666667,26.01475,0.0403552814166667,0.0517277908333333,0.0201136234166667,0.0583469455833333
"121",123,0.71375,0.488333333333333,0.64875,0.465,30.387125,28.8692083333333,28.8562083333333,28.96925,0.0417124815,0.0535418645833333,0.0218753498333333,0.0604959423333333
"122",124,0.69375,0.493333333333333,0.63125,0.501666666666667,31.3969583333333,30.052625,29.9576666666667,30.970625,0.0424988546666667,0.0543735130833333,0.0224011369166667,0.0618526095
"123",125,0.71875,0.5175,0.62,0.454166666666667,31.5835416666667,30.631,30.7024583333333,31.3854166666667,0.04265596375,0.0545288951666667,0.0226225183333333,0.06195054875
"124",126,0.762083333333333,0.496666666666667,0.624583333333333,0.347083333333333,30.7347916666667,29.6600416666667,29.9251666666667,29.6664583333333,0.0419949429166667,0.053406814,0.0218222506666667,0.0600464476666667
"125",127,0.629166666666667,0.42125,0.5475,0.368421052631579,27.76075,26.5656666666667,27.50075,25.900625,0.0398829170833333,0.05081573475,0.020153518,0.0569458665833333
"126",128,0.56625,0.433333333333333,0.505,0.297142857142857,25.4373333333333,25.2668333333333,25.22775,24.302375,0.0390129701666667,0.0508217530833333,0.0193246074166667,0.05629614975
"127",129,0.544166666666667,0.4675,0.529583333333333,0.329473684210526,19.858125,19.9297916666667,20.0497916666667,18.1654583333333,0.0355293525833333,0.0478704476666667,0.0174377118333333,0.05244267925
"128",130,0.623333333333333,0.560416666666667,0.640833333333333,0.592857142857143,19.4640416666667,19.4034166666667,18.9500416666667,18.1332916666667,0.0406592160833333,0.0559206684166667,0.02111411325,0.0609975514166667
"129",131,0.525,0.408333333333333,0.497391304347826,0.514375,24.53725,23.640875,23.3159166666667,23.262625,0.0488700975833333,0.0643233935833333,0.0258421839166667,0.072039131
"130",132,0.548636363636364,0.41,0.466818181818182,0.4525,27.7973181818182,27.1927727272727,26.4868636363636,27.1222272727273,0.049241402,0.0629817093636364,0.0254302594545455,0.0704146221818182
"131",133,0.625,0.4225,0.52125,0.378095238095238,29.602875,28.6375833333333,28.6890416666667,28.4764583333333,0.0476969059166667,0.0594096475833333,0.0240053879166667,0.0665294764166667
