"","as.numeric(DOY)","meanSR1","meanSR2","meanSR3","meanSR4","meanST1","meanST2","meanST3","meanST4","meanSM1","meanSM2","meanSM3","meanSM4"
"237",239,1.25285714285714,2.88416666666667,2.97875,2.42833333333333,27.7541666666667,27.1183333333333,27.966,28.4866666666667,0.128787966583333,0.128011368083333,0.1511295804,0.12571063525
"238",240,1.13933333333333,2.90583333333333,2.9075,2.41208333333333,28.9541666666667,28.5041666666667,30.9082352941176,29.9483333333333,0.0985890437916667,0.112696878291667,0.138339827647059,0.115952355333333
"239",241,1.22529411764706,3.12666666666667,2.83875,2.39916666666667,29.9716666666667,29.5716666666667,30.1819047619048,31.0408333333333,0.0784578896666667,0.0951269622916667,0.119778357190476,0.102526397541667
"240",242,1.124375,2.81041666666667,2.71,2.32333333333333,30.0483333333333,29.7466666666667,30.0514285714286,31.2325,0.0689680992083333,0.08352128125,0.10565791347619,0.093859387375
"241",243,1.03444444444444,2.66208333333333,2.60333333333333,2.20041666666667,29.8625,29.4316666666667,31.6344444444444,31.2083333333333,0.063410615375,0.076251510375,0.0962443689444445,0.0883848182916667
"242",244,1.14846153846154,2.59208333333333,2.57791666666667,2.20833333333333,30.2525,29.72,30.7095238095238,31.5991666666667,0.0606245461666667,0.072022584625,0.0898760594761905,0.08494545875
"243",245,0.827272727272727,2.26666666666667,2.27875,1.97708333333333,25.8366666666667,25.9125,25.6490909090909,27.2858333333333,0.0571164695833333,0.0671837802083333,0.0839579427727273,0.0799606802916667
"244",246,1.06923076923077,2.3025,2.29416666666667,2.04958333333333,30.8541666666667,29.8908333333333,29.987619047619,31.2733333333333,0.0606298518333333,0.0704719622916667,0.0861221434761905,0.0832564548333333
"245",247,1.22583333333333,2.30434782608696,2.27166666666667,1.92375,30.9675,29.9891666666667,30.7736363636364,31.1308333333333,0.05896763875,0.068472167625,0.0835944892272727,0.0812090805833333
"246",248,1.14,2.24416666666667,2.23333333333333,1.95083333333333,30.7258333333333,30.0666666666667,31.508,31.9483333333333,0.0572392615416667,0.0668331065833333,0.081501886,0.0803852384166667
"247",249,1.10266666666667,2.05958333333333,2.13583333333333,1.81,30.7883333333333,30.0566666666667,31.6336842105263,32.2225,0.0563841867083333,0.0654785455416667,0.0797302283157895,0.0789888596666667
"248",250,0.81,2.03125,2.08791666666667,1.74,30.9583333333333,29.9366666666667,32.1757894736842,31.9875,0.0559764612083333,0.0645419643333333,0.0790144406842105,0.0776396980416667
"249",251,0.985454545454545,1.96208333333333,2.025,1.58375,29.1216666666667,28.345,29.764,29.8941666666667,0.0558027839583333,0.06339230375,0.07686598025,0.0757775510416667
"250",252,0.846,1.95125,1.99333333333333,1.49541666666667,28.1883333333333,26.95,29.282,28.9291666666667,0.0585991495416667,0.065103035,0.0782983023,0.0769390703333333
"251",253,0.679285714285714,1.91625,1.97625,1.50166666666667,30.2591666666667,29.7333333333333,31.14,31.4583333333333,0.0579556128333333,0.0665382099166667,0.07812424445,0.077895310375
"252",254,0.872,1.71958333333333,1.94041666666667,1.50333333333333,30.5391666666667,29.5525,31.8231578947368,31.94,0.0561803626666667,0.0644549814583333,0.0770549166842105,0.0765699045
"253",255,0.756923076923077,1.70166666666667,1.94,1.445,31.3433333333333,30.2266666666667,32.0914285714286,32.9758333333333,0.05512904925,0.063618417,0.0755880119047619,0.0759830815
"254",256,1.04363636363636,1.67392857142857,1.9075,1.33214285714286,30.4657142857143,29.5942857142857,31.5269565217391,31.3385714285714,0.0537639941785714,0.0618891155357143,0.073859936,0.0735626982857143
"255",257,0.811818181818182,1.62458333333333,1.87083333333333,1.26916666666667,30.295,29.32,32.276,31.315,0.0543021687083333,0.0619400249166667,0.0745011611,0.073757060625
"256",258,0.723636363636364,1.50125,1.68291666666667,1.24375,28.7375,27.5741666666667,31.61,29.7916666666667,0.0537282988333333,0.0608786914166667,0.0740017117222222,0.07256192725
"257",259,0.887,1.42958333333333,1.62833333333333,1.05666666666667,28.3875,27.3816666666667,29.7636363636364,29.825,0.0537911999583333,0.0610753380833333,0.0723495483181818,0.0725390054583333
"258",260,0.668461538461538,1.37708333333333,1.54958333333333,1.06708333333333,27.9091666666667,26.7141666666667,30.2263157894737,29.2833333333333,0.0530893295,0.060194007125,0.072181673,0.0716212934583333
"259",261,0.702,1.37347826086957,1.46875,1.00833333333333,28.2783333333333,27.0041666666667,31.5433333333333,29.6608333333333,0.053246696375,0.0604898035,0.0729447581666667,0.0717147976666667
"260",262,0.683333333333333,1.38791666666667,1.49,0.982083333333333,27.6541666666667,26.8758333333333,29.578,29.0083333333333,0.0530818263333333,0.060413697,0.07139170695,0.071144003875
"261",263,0.685,1.33458333333333,1.42208333333333,0.946666666666667,28.2283333333333,27.3666666666667,30.633,29.6616666666667,0.053524962625,0.0608737195833333,0.0721016046,0.07165746425
"262",264,1.41666666666667,1.34916666666667,1.39208333333333,0.897916666666667,28.7558333333333,27.66,31.149,30.2208333333333,0.053431953625,0.060865237875,0.072361803,0.071566888375
"263",265,1.61083333333333,1.30291666666667,1.32708333333333,0.825,28.115,26.8925,32.2647058823529,29.4341666666667,0.0520073240416667,0.059627269,0.0723288758235294,0.07013478925
"264",266,1.40291666666667,1.2225,1.24125,0.718333333333333,25.0383333333333,24.385,27.2526315789474,26.5683333333333,0.050253499625,0.057695405125,0.0685240746315789,0.0678457681666667
"265",267,1.19541666666667,1.08458333333333,1.11166666666667,0.6875,24.925,23.7283333333333,27.547,26.8016666666667,0.0494278535833333,0.0567876638333333,0.06785938595,0.067506420625
"266",268,1.07416666666667,1.02416666666667,1.01444444444444,0.626111111111111,22.6033333333333,21.5961111111111,27.5075,24.505,0.0469237540555556,0.0544725517777778,0.06693886175,0.0647608371944444
"267",269,1.09333333333333,1.04708333333333,1.005,0.618333333333333,24.5025,23.4741666666667,29.07375,26.7316666666667,0.0477361047916667,0.055592601625,0.067712802875,0.0658626810833333
"268",270,1.12458333333333,1.00958333333333,1.02541666666667,0.65125,25.6416666666667,24.805,28.3515789473684,27.5841666666667,0.0484375085416667,0.05649437275,0.0669001429473684,0.06611864475
"269",271,1.06,0.99,0.98375,0.6325,25.2541666666667,24.2516666666667,28.6322222222222,27.2533333333333,0.0486915040833333,0.056345731375,0.0675020153888889,0.0659709816666667
"270",272,1.13583333333333,1.05208333333333,1.06083333333333,0.669166666666667,26.9875,25.7725,28.72,28.8725,0.0515529111666667,0.0586763084583333,0.06847288135,0.0680875223333333
"271",273,1.12608695652174,1.03125,1.03083333333333,0.6275,26.8008333333333,25.5508333333333,27.7933333333333,28.3375,0.0515547387083333,0.058704001875,0.0679932283333333,0.0679979929166667
"272",274,1.08625,0.991666666666667,0.973333333333333,0.615,25.8475,25.115,28.9922222222222,27.975,0.049453814375,0.0573719867916667,0.0680187041111111,0.0668451675416667
"273",275,1.13666666666667,0.96875,0.956666666666667,0.52625,25.1958333333333,24.7991666666667,28.2129411764706,27.265,0.048445975,0.056386963125,0.0666275368823529,0.065686992375
"274",276,0.954166666666667,0.913333333333333,0.942916666666667,0.56125,25.4608333333333,24.6241666666667,27.9329411764706,27.7966666666667,0.0482607914583333,0.055930516375,0.0658959360588235,0.06578871325
"275",277,0.974166666666667,0.9175,0.951666666666667,0.61875,26.5425,25.545,28.3442105263158,28.2508333333333,0.0496524904166667,0.05694625425,0.0666293245789474,0.06626330125
"276",278,1.13045454545455,1.13772727272727,1.12954545454545,0.696363636363636,26.3090909090909,24.9854545454545,29.9692307692308,27.8290909090909,0.0518170795,0.0581547097272727,0.0697451803846154,0.0674372992727273
"277",279,1.00083333333333,0.993333333333333,0.964166666666667,0.5575,25.3241666666667,24.65,27.9870588235294,27.5066666666667,0.0538202626666667,0.0609100437916667,0.0716288042941177,0.0700197007083333
"278",280,0.834166666666667,0.824166666666667,0.796666666666667,0.45375,23.6366666666667,24.0275,25.4422222222222,26.3516666666667,0.048392382625,0.05740490675,0.0664102182222222,0.0662537879583333
"279",281,0.914583333333333,0.807916666666667,0.802083333333333,0.473333333333333,23.3525,23.8433333333333,25.887,25.5675,0.0464854157083333,0.0549506079166667,0.06471272105,0.06386088475
"280",282,0.847916666666667,0.755416666666667,0.7825,0.451666666666667,23.2108333333333,23.3875,26.2741176470588,25.3975,0.0468113523333333,0.0543371083333333,0.0648361514705882,0.06351005425
"281",283,0.77625,0.733333333333333,0.767916666666667,0.4075,22.6825,22.81,24.255,25.5333333333333,0.0463461565416667,0.0539334075416667,0.0628724538,0.0634928152083333
"282",284,0.789166666666667,0.747916666666667,0.815833333333333,0.468333333333333,24.1008333333333,23.81,25.651,26.63,0.047667421625,0.054960342125,0.06415609075,0.0642258123333333
"283",285,0.865,0.831666666666667,0.8925,0.52375,25.165,24.8808333333333,26.4733333333333,26.8375,0.0492054667916667,0.0562400016666667,0.0652373122380952,0.064757227625
"284",286,0.812083333333333,0.74875,0.748333333333333,0.447083333333333,24.3616666666667,23.875,25.5245454545455,26.0725,0.049631801375,0.0564269590416667,0.0652242990454545,0.0654460483333333
"285",287,0.7875,0.727916666666667,0.77625,0.437083333333333,25.0591666666667,24.7266666666667,27.5568421052632,27.2441666666667,0.0494225939583333,0.0566305615416667,0.066329930631579,0.0658807583333333
"286",288,0.753333333333333,0.694583333333333,0.724583333333333,0.4,23.9191666666667,24.0033333333333,26.67,26.7133333333333,0.0471263180416667,0.0548138365,0.0644491679444444,0.0642919500833333
"287",289,0.72375,0.693333333333333,0.698333333333333,0.430833333333333,23.635,23.8616666666667,27.1575,26.9508333333333,0.046836292375,0.0545758934583333,0.0647788120625,0.0640913517083333
"288",290,0.745416666666667,0.711666666666667,0.712083333333333,0.47375,24.5266666666667,24.2941666666667,25.4527272727273,26.9225,0.048435215375,0.0554809125416667,0.0639922896363636,0.0643623734583333
"289",291,0.755,0.712083333333333,0.695,0.429166666666667,25.4233333333333,25.32,26.587,27.7108333333333,0.0492381342083333,0.0565472081666667,0.0651035233,0.06531675725
"290",292,0.696666666666667,0.659583333333333,0.652083333333333,0.37375,23.1191666666667,22.9775,25.26,25.0625,0.0470478130416667,0.05415898475,0.0637401925882353,0.0628880432916667
"291",293,0.729166666666667,0.639583333333333,0.66375,0.362916666666667,23.0391666666667,22.9458333333333,26.5588235294118,25.4266666666667,0.0468770207916667,0.0540514505,0.0645338030588235,0.0630743340416667
"292",294,0.629583333333333,0.5825,0.584583333333333,0.313913043478261,21.6291666666667,21.76,23.7705263157895,23.9825,0.0462155537916667,0.053263485625,0.0622700414736842,0.0619129070416667
"293",295,0.555833333333333,0.55125,0.552083333333333,0.383888888888889,20.7241666666667,21.235,25.276,24.205,0.04511819525,0.05264434425,0.0633126114,0.06185970975
"294",296,0.538947368421053,0.566315789473684,0.551052631578947,0.293888888888889,18.8157894736842,18.9968421052632,20.095,21.8610526315789,0.0428533900526316,0.0499693608947368,0.0584825279166667,0.0592109309473684
"295",297,0.585833333333333,0.589583333333333,0.555833333333333,0.32304347826087,21.5516666666667,22.1633333333333,22.3739130434783,25.1391666666667,0.0443177439583333,0.0521617670416667,0.0598514716086957,0.0613157766666667
"296",298,0.551666666666667,0.55,0.5125,0.314090909090909,20.5858333333333,21.1575,22.6388235294118,24.2258333333333,0.0443168722083333,0.0516439439583333,0.0603673497058824,0.0607922805416667
"297",299,0.57625,0.529166666666667,0.509166666666667,0.352777777777778,20.6675,21.315,22.4178947368421,23.4791666666667,0.0443749319166667,0.0517781414583333,0.0603402788947368,0.0602203104583333
"298",300,0.525,0.5175,0.483333333333333,0.379375,20.2808333333333,21.1775,21.914,23.0608333333333,0.0438126979166667,0.0513021133333333,0.0597846693,0.059730619625
"299",301,0.526190476190476,0.49,0.46625,0.364117647058824,19.9591666666667,20.7025,23.4013333333333,23.0775,0.0435423595,0.0506449995833333,0.0608547174666667,0.0595777341666667
"300",302,0.532083333333333,0.502916666666667,0.471666666666667,0.347647058823529,20.3766666666667,20.71,22.6035294117647,23.0433333333333,0.0439015742083333,0.0506640599166667,0.0601615980588235,0.0594567304583333
"301",303,0.52875,0.514166666666667,0.489583333333333,0.351764705882353,19.0658333333333,19.4683333333333,21.544,21.0541666666667,0.0432385373333333,0.049859993375,0.0597584738666667,0.0580832633333333
"302",304,0.643333333333333,0.70375,0.594583333333333,0.359166666666667,17.1741666666667,17.5208333333333,18.8164705882353,19.2841666666667,0.047223182875,0.0540230604583333,0.0608017322352941,0.0628780453333333
"303",305,0.47,0.448333333333333,0.408333333333333,0.401818181818182,17.5641666666667,17.8866666666667,20.05125,20.1033333333333,0.0480803730416667,0.05678434725,0.062218163375,0.0655025165
"304",306,0.442916666666667,0.408333333333333,0.409583333333333,0.364166666666667,17.5583333333333,18.0283333333333,19.3811111111111,20.1158333333333,0.04654127475,0.0552486582083333,0.0608035513888889,0.063362710875
"305",307,0.424814814814815,0.418148148148148,0.393333333333333,0.337333333333333,17.3785185185185,17.8192592592593,19.251,20.0177777777778,0.0456980868148148,0.0534804237777778,0.06013410325,0.0616861902222222
"306",308,0.434583333333333,0.424166666666667,0.429583333333333,0.26,17.9416666666667,18.185,18.78875,19.0225,0.0459721728333333,0.0529596165416667,0.059675952125,0.060224805625
"307",309,0.433333333333333,0.4175,0.4,0.384166666666667,17.5425,18.33,19.0611111111111,20.0733333333333,0.0465497205833333,0.0535332374166667,0.0605170475555556,0.0614314334583333
"308",310,0.433333333333333,0.415,0.394583333333333,0.356666666666667,17.9491666666667,18.6116666666667,19.2433333333333,18.8066666666667,0.0461529772083333,0.0532974989583333,0.0597708146666667,0.0599518394666667
"309",311,0.469583333333333,0.432916666666667,0.470416666666667,0.302631578947368,19.0533333333333,19.2008333333333,20.6188235294118,NA,0.0468845662083333,0.0536879147083333,0.0603164111176471,NA
"310",312,0.695416666666667,1.01666666666667,0.832083333333333,0.48875,15.8091666666667,16.9833333333333,16.9,NA,0.0867068962916667,0.073828834625,0.0776974217647059,NA
"311",313,0.55375,0.645416666666667,0.532083333333333,0.313913043478261,15.9275,16.9516666666667,16.5452631578947,NA,0.0885765220833333,0.081491909625,0.0846378648947368,NA
"312",314,0.482916666666667,0.510416666666667,0.442916666666667,0.347058823529412,16.6166666666667,17.3666666666667,19.8446153846154,NA,0.0829963441666667,0.0814561990416667,0.0894135086153846,NA
"313",315,0.449166666666667,0.460833333333333,0.38375,0.325,16.7641666666667,17.7383333333333,18.3028571428571,NA,0.072739483625,0.0777037225416667,0.0839585512857143,NA
"314",316,0.4175,0.425,0.3925,0.338,16.9333333333333,17.7383333333333,18.6411111111111,NA,0.0634942647083333,0.0717295924583333,0.0790246854444445,NA
"315",317,0.434166666666667,0.409583333333333,0.397916666666667,0.354285714285714,17.8858333333333,18.3691666666667,20.2893333333333,NA,0.0587286209583333,0.066958365,0.0756406272666667,NA
"316",318,0.4275,0.405833333333333,0.3825,0.366923076923077,17.6433333333333,18.755,18.5776470588235,NA,0.0552186902083333,0.0630539739166667,0.0698067162941177,NA
"317",319,0.4025,0.38625,0.368333333333333,0.374166666666667,16.6525,17.6758333333333,18.41,NA,0.0516606229583333,0.0589570217916667,0.0669448222777778,NA
"318",320,0.404583333333333,0.36625,0.360416666666667,0.394545454545455,16.9916666666667,18.1558333333333,17.9975,NA,0.0499539057083333,0.0571183494166667,0.0643361951875,NA
"319",321,0.441666666666667,0.360833333333333,0.345416666666667,0.355454545454545,16.5316666666667,17.7125,18.4677777777778,NA,0.048208839375,0.05500340325,0.0631377726666667,NA
"320",322,0.36625,0.339583333333333,0.330833333333333,0.397,15.9216666666667,17.045,18.5685714285714,NA,0.0471334303333333,0.0536509321666667,0.0627030788571429,NA
"321",323,0.326304347826087,0.317916666666667,0.28875,0.39125,14.6175,15.6041666666667,16.2916666666667,NA,0.0456265795833333,0.0520803539166667,0.0601083498333333,NA
"322",324,0.307391304347826,0.291666666666667,0.277083333333333,0.39625,13.6625,14.4841666666667,15.4257142857143,NA,0.0444228244583333,0.0508639688333333,0.058918642,NA
"323",325,0.338297872340426,0.300833333333333,0.295833333333333,0.382222222222222,14.7333333333333,15.6525,15.372,NA,0.0447613476666667,0.0514555282083333,0.0584374246666667,NA
"324",326,0.316666666666667,0.304166666666667,0.299583333333333,0.4175,15.1075,15.8041666666667,15.9273684210526,NA,0.0444278633333333,0.0511452972083333,0.0582621073157895,NA
"325",327,0.330833333333333,0.30875,0.327083333333333,0.397,15.5783333333333,16.355,17.7533333333333,NA,0.044397041625,0.0511922867916667,0.0595482858,NA
"326",328,0.341666666666667,0.319166666666667,0.322083333333333,0.384,15.7516666666667,16.6825,16.8611111111111,NA,0.0443331139583333,0.0511677840416667,0.0584222403888889,NA
"327",329,0.329130434782609,0.327916666666667,0.314583333333333,0.427777777777778,15.9666666666667,17.1891666666667,17.64,NA,0.0442048530416667,0.05123458325,0.0589881197647059,NA
"328",330,0.351777777777778,0.312083333333333,0.332916666666667,0.357272727272727,16.3616666666667,17.0991666666667,18.16,NA,0.0442199439166667,0.05088894975,0.0591724493846154,NA
"329",331,0.303846153846154,0.283846153846154,0.319230769230769,0.42,13.7969230769231,13.6307692307692,14.9428571428571,NA,0.0421379084615385,0.0477363715384615,0.0560050192857143,NA
"330",354,0.305,0.37125,0.315,0.232,7.8,8.8825,8.92,NA,0.137085796375,0.138091453375,0.1480168448,NA
"331",355,0.2525,0.26875,0.268,0.29,5.535,6.12583333333333,4.90166666666667,NA,0.13080661725,0.130694797125,0.140512353083333,NA
"332",356,0.22625,0.204,0.267777777777778,0.116153846153846,2.52666666666667,3.5425,3.28,NA,0.115444793,0.115979016708333,0.1292765684,NA
"333",357,0.272142857142857,0.232,0.331428571428571,0.355555555555556,5.16583333333333,5.80583333333333,6.00666666666667,NA,0.119885397583333,0.120239030375,0.132691501833333,NA
"334",358,0.247619047619048,0.259166666666667,0.323684210526316,0.389,7.1975,8.2125,7.17473684210526,NA,0.119150835333333,0.117477606125,0.131036615736842,NA
"335",359,0.262173913043478,0.26,0.2955,0.369090909090909,8.0125,9.13916666666667,9.0425,NA,0.115674528083333,0.112028841791667,0.129699331375,NA
"336",360,0.262608695652174,0.242083333333333,0.330666666666667,0.34,8.26083333333333,9.05333333333333,8.07,NA,0.110611294625,0.105227109541667,0.125546943666667,NA
"337",361,0.281666666666667,0.265833333333333,0.260416666666667,0.310909090909091,9.80333333333333,10.3291666666667,10.0823529411765,NA,0.105696301958333,0.09830952775,0.124032685941176,NA
"338",362,0.265416666666667,0.2425,0.263636363636364,0.351818181818182,9.58666666666667,10.2866666666667,10.1494117647059,NA,0.099550065625,0.0921315010416667,0.120173991647059,NA
"339",363,0.271739130434783,0.238333333333333,0.2665,0.383,9.54416666666667,10.3166666666667,9.26588235294118,NA,0.0938831050416667,0.0860717768333333,0.115507586529412,NA
"340",364,0.276818181818182,0.248695652173913,0.3,0.359090909090909,9.92695652173913,11.0739130434783,10.1376470588235,NA,0.0891095004347826,0.0809676339565217,0.112589774529412,NA
"341",365,0.291666666666667,0.242083333333333,0.288235294117647,0.327,10.7616666666667,11.3925,9.89090909090909,NA,0.0844767201666667,0.0761194906666667,0.108291016454545,NA
"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
